"NODE1","COUNTRY1","NODE2","COUNTRY2","DETAIL","USES","TYPE","ROLE","GOODS1","GOODS2","GOODS3","DIR","DIST","TRAVMODE","TRAVTIME","EARLYDATE","LATEDATE","DATAQLTY","SRC","LONG1","LAT1","COORDSRC1","LONG2","LAT2","COORDSRC2","NODEID1","NODEID2","PROBL","DATAID"
"loc38-tmc051117","RO","loc39-tmc051117","RO","?Bechet;?Drobeta-Turnu","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","23.95","43.7667","www.fallingrain.com","22.6561","44.6319","www.fallingrain.com","3083","3082","P000","tmcZWEm1300a_092a"
"loc39-tmc051117","RO","loc40-tmc051117","CS","?Drobeta-Turnu;?Donji Milanovac","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","22.6561","44.6319","www.fallingrain.com","22.1158","44.4756","www.fallingrain.com","3082","3081","P000","tmcZWEm1300a_093a"
"loc40-tmc051117","CS","loc41-tmc051117","CS","?Donji Milanovac;?Belgrade","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","22.1158","44.4756","www.fallingrain.com","20.5","44.833332","ADL3867196","3081","903","P000","tmcZWEm1300a_094a"
"loc41-tmc051117","CS","loc42-tmc051117","CS","?Belgrade;?Novi Sad","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","20.5","44.833332","ADL3867196","19.8369","45.2517","www.fallingrain.com","903","3066","P000","tmcZWEm1300a_095a"
"loc42-tmc051117","CS","loc43-tmc051117","CS","?Novi Sad;?Subotica","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","19.8369","45.2517","www.fallingrain.com","19.6667","46.1","www.fallingrain.com","3066","3080","P000","tmcZWEm1300a_096a"
"loc43-tmc051117","CS","loc44-tmc051117","HU","?Subotica;?Buda","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","19.6667","46.1","www.fallingrain.com","19.0333","47.5","www.fallingrain.com","3080","2459","P000","tmcZWEm1300a_097a"
"loc44-tmc051117","HU","loc45-tmc051117","HU","?Buda;?Gyor","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","19.0333","47.5","www.fallingrain.com","17.6333","47.6833","www.fallingrain.com","2459","3020","P000","tmcZWEm1300a_098a"
"loc45-tmc051117","HU","frk08-tmc051117","AT","?Gyor;?Wien","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","17.6333","47.6833","www.fallingrain.com","16.366667","48.200001","ADL1234868","3020","1476","P000","tmcZWEm1300a_099a"
"frk10-tmc051117","TR","loc46-tmc051117","BG","?Edirne;?Plovdiv","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","26.566668","41.666668","ADL4079837","24.75","42.150002","ADL1477391","900","902","P000","tmcZWEm1300a_100a"
"loc46-tmc051117","BG","loc47-tmc051117","BG","?Plovdiv;?Kyustendil","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","24.75","42.150002","ADL1477391","22.6911","42.2839","ADL1477391","902","2462","P000","tmcZWEm1300a_101a"
"loc46-tmc051117","BG","loc47-tmc051117","BG","?Plovdiv;?Kyustendil","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","24.75","42.150002","ADL1477391","22.6911","42.2839","ADL1477391","902","2462","P000","tmcZWEm1300a_102a"
"loc47-tmc051117","BG","loc48-tmc051117","MK","?Kyustendil;?Skopje","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","22.6911","42.2839","ADL1477391","21.467","42","TGN7015643","2462","922","P000","tmcZWEm1300a_103a"
"loc48-tmc051117","MK","loc49-tmc051117","CS","?Skopje;?Prizren","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","21.467","42","TGN7015643","20.7397","42.2139","www.fallingrain.com","922","2487","P000","tmcZWEm1300a_104a"
"loc49-tmc051117","MK","loc50-tmc051117","AL","?Prizren;?Scutari","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","20.7397","42.2139","www.fallingrain.com","19.5131","42.0675","www.fallingrain.com","2487","2485","P000","tmcZWEm1300a_105a"
"loc50-tmc051117","AL","loc51-tmc051117","CS","?Scutari;?Cetinje","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","19.5131","42.0675","www.fallingrain.com","18.9225","42.3922","www.fallingrain.com","2485","3079","P000","tmcZWEm1300a_106a"
"loc51-tmc051117","CS","loc52-tmc051117","HR","?Cetinje;?Dubrovnik","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","18.9225","42.3922","www.fallingrain.com","18.088612","42.650555","ADL2324813","3079","920","P000","tmcZWEm1300a_107a"
"loc53-tmc051117","RU","loc91-tmc051117","RU","?Tana;?Kalach","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","39.413612","47.110001","ADL3471037","43.5375","48.6828","www.fallingrain.com","280","3093","P000","tmcZWEm1300a_108a"
"loc91-tmc051117","RU","loc54-tmc051117","RU","?Kalach;?Volgograd","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","43.5375","48.6828","www.fallingrain.com","44.5858","48.8047","www.fallingrain.com","3093","895","P000","tmcZWEm1300a_109a"
"loc55-tmc051117","TR","frk11-tmc051117","TR","?Trabzon;?Erzincan","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","39.716667","41","ADL4106147","39.4928","39.7522","www.fallingrain.com","168","2503","P000","tmcZWEm1300a_110a"
"frk11-tmc051117","TR","loc98-tmc051117 ","TR","?Erzincan;?Erzurum","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","39.4928","39.7522","www.fallingrain.com","41.283333","39.916668","ADL4080791","2503","238","P000","tmcZWEm1300a_111a"
"frk11-tmc051117","TR","loc56-tmc051117","TR","?Erzincan;?Ankara","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","39.4928","39.7522","www.fallingrain.com","32.866669","39.933334","ADL4067688","2503","769","P000","tmcZWEm1300a_112a"
"loc56-tmc051117","TR","loc57-tmc051117","TR","?Ankara;?Izmit","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","32.866669","39.933334","ADL4067688","29.917","40.783","TGN","769","74","P000","tmcZWEm1300a_113a"
"loc57-tmc051117","TR","Constantinople","TR","?Izmit","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","29.917","40.783","TGN","28.966667","41.016666","ADL4087473","74","71","P000","tmcZWEm1300a_114a"
"Constantinople","TR","loc58-tmc051117","TR","?Bursa","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","28.966667","41.016666","ADL4087473","29.067","40.2","TGN7002420","71","929","P000","tmcZWEm1300a_115a"
"loc58-tmc051117","TR","loc59-tmc051117","TR","?Bursa;?Konya","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","29.067","40.2","TGN7002420","32.516666","37.866669","ADL4094333","929","770","P000","tmcZWEm1300a_116a"
"loc59-tmc051117","TR","loc99-tmc051117 ","TR","?Konya;?Erzin","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","32.516666","37.866669","ADL4094333","36.2022","36.9539","www.fallingrain.com","770","2523","P000","tmcZWEm1300a_117a"
"loc99-tmc051117 ","TR","xrd02-tmc051117","SY","?Erzin;?Aleppo","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","36.2022","36.9539","www.fallingrain.com","37.166668","36.200001","ADL3980652","2523","231","P000","tmcZWEm1300a_118a"
"xrd02-tmc051117","SY","loc60-tmc051117","TR","?Aleppo;?Diyarbakir","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","37.166668","36.200001","ADL3980652","40.2106","37.9189","www.fallingrain.com","231","2031","P000","tmcZWEm1300a_119a"
"loc60-tmc051117","TR","frk11-tmc051117","TR","?Diyarbakir;?Erzincan","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","40.2106","37.9189","www.fallingrain.com","39.4928","39.7522","www.fallingrain.com","2031","2503","P000","tmcZWEm1300a_120a"
"loc60-tmc051117","TR","loc97-tmc051117 ","TR","?Diyarbakir;?Mardin","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","40.2106","37.9189","www.fallingrain.com","40.7428","37.3111","www.fallingrain.com","2031","2343","P000","tmcZWEm1300a_121a"
"xrd02-tmc051117","SY","frk12-tmc051117","SY","?Aleppo;?Homs","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","37.166668","36.200001","ADL3980652","36.716667","34.733334","ADL3981152","231","244","P000","tmcZWEm1300a_122a"
"xrd02-tmc051117","SY","loc92-tmc051117 ","TR","?Aleppo;?Antakya","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","37.166668","36.200001","ADL3980652","36.116669","36.233334","ADL4067691","231","1","P000","tmcZWEm1300a_123a"
"loc92-tmc051117 ","TR","loc93-tmc051117 ","TR","?Antakya;?Samandagi","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","36.116669","36.233334","ADL4067691","35.933334","36.116669","ADL4101387","1","140","P000","tmcZWEm1300a_124a"
"frk12-tmc051117","SY","loc61-tmc051117","SY","?Homs;?Damascus","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","36.716667","34.733334","ADL3981152","36.299999","33.5","ADL3980022","244","48","P000","tmcZWEm1300a_125a"
"frk12-tmc051117","SY","Tripoli","LB","?Damascus","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","36.716667","34.733334","ADL3981152","35.85","34.4333","www.fallingrain.com","244","2070","P000","tmcZWEm1300a_126a"
"loc61-tmc051117","SY","Jerusalem","IL","?Damascus","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","36.299999","33.5","ADL3980022","35.233","31.767","TGN","48","178","P000","tmcZWEm1300a_127a"
"xrd02-tmc051117","SY","loc96-tmc051117 ","IQ","?Aleppo;?Baghdad","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","37.166668","36.200001","ADL3980652","44.39389","33.338612","adlgaz-1-2538676-6c","231","1635","P000","tmcZWEm1300a_128a"
"Jerusalem","IL","loc62-tmc051117","JO","?Akaba","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","35.233","31.767","TGN","35","29.517","TGN","178","7","P000","tmcZWEm1300a_129a"
"Jerusalem","IL","Jaffa","IL","?Akaba","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","35.233","31.767","TGN","34.75","32.033333","ADL2495315","178","1474","P000","tmcZWEm1300a_130a"
"loc63-tmc051117","EG","Alexandria","EG","?Suez","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","32.55","29.9667","www.fallingrain.com","29.9","31.2","TGN","2391","114","P000","tmcZWEm1300a_131a"
"loc63-tmc051117","EG","Alexandria","EG","?Suez","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","32.55","29.9667","www.fallingrain.com","29.9","31.2","TGN","2391","114","P000","tmcZWEm1300a_132a"
"Tripolis","LB","loc64-tmc051117","TN","?Gabes","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","13.18","32.892502","ADL2756547","10.116667","33.883331","adlgaz-1-4058810-46","774","778","P000","tmcZWEm1300a_133a"
"loc64-tmc051117","TN","loc65-tmc051117","TN","?Gabes;?Qairawan","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","10.116667","33.883331","adlgaz-1-4058810-46","10.101667","35.674442","ADL4055738","778","887","P000","tmcZWEm1300a_134a"
"loc65-tmc051117","TN","loc94-tmc051117","TN","?Qairawan;?Tunis","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","10.101667","35.674442","ADL4055738","10.217","36.833","TGN7001016","887","868","P000","tmcZWEm1300a_135a"
"loc94-tmc051117","TN","loc66-tmc051117","DZ","?Tunis;?Constantin","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","10.217","36.833","TGN7001016","6.614722","36.365002","adlgaz-1-1040696-70","868","1540","P000","tmcZWEm1300a_136a"
"loc66-tmc051117","DZ","loc67-tmc051117","DZ","?Constantin;?Alger","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","6.614722","36.365002","adlgaz-1-1040696-70","3.050556","36.763058","ADL1032486","1540","783","P000","tmcZWEm1300a_137a"
"loc67-tmc051117","DZ","loc68-tmc051117","DZ","?Alger;?Tlemcen","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","3.050556","36.763058","ADL1032486","-1.315","34.878334","ADL1073869","783","787","P000","tmcZWEm1300a_138a"
"loc68-tmc051117","DZ","frk13-tmc051117","MA","?Tlemcen;?Fez","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","-1.315","34.878334","ADL1073869","-4.982778","34.052776","ADL2839151","787","786","P000","tmcZWEm1300a_139a"
"frk13-tmc051117","MA","loc95-tmc051117 ","MA","?Fez;?Tanger","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","-4.982778","34.052776","ADL2839151","-5.8128","35.7847","www.fallingrain.com","786","3067","P000","tmcZWEm1300a_140a"
"frk13-tmc051117","MA","loc69-tmc051117","MA","?Fez;?Sijilmassa","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","-4.982778","34.052776","ADL2839151","-4.283333","31.283333","ADL2855825","786","789","P000","tmcZWEm1300a_141a"
"Marienburg","PL","Konigsberg","RU","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","19.049999","54.033333","ADL3290208","20.5","54.716667","ADL3515320","1032","1034","P000","tmcZWEm1300a_142a"
"Konigsberg","RU","Kovno","LT","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","20.5","54.716667","ADL3515320","23.9","54.9","www.fallingrain.com","1034","3068","P000","tmcZWEm1300a_143a"
"Kovno","LT","Pskov","RU","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","23.9","54.9","www.fallingrain.com","28.333332","57.833332","ADL3597080","3068","712","P000","tmcZWEm1300a_144a"
"Pskov","RU","Novgorod","RU","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","28.333332","57.833332","ADL3597080","31.283333","58.516666","ADL3573014","712","710","P000","tmcZWEm1300a_145a"
"Novgorod","RU","loc70-tmc051117","RU","?Vologda","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","31.283333","58.516666","ADL3573014","39.9","59.2167","www.fallingrain.com","710","3069","P000","tmcZWEm1300a_146a"
"Novgorod","RU","Narva","EE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","31.283333","58.516666","ADL3573014","28.190277","59.37722","ADL1872860","710","328","P000","tmcZWEm1300a_147a"
"Novgorod","RU","loc71-tmc051117","RU","?Kholm","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","31.283333","58.516666","ADL3573014","31.1789","57.1444","www.fallingrain.com","710","3076","P000","tmcZWEm1300a_148a"
"loc71-tmc051117","RU","loc72-tmc051117","RU","?Kholm;?Wielkie Luki","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","31.1789","57.1444","www.fallingrain.com","30.5347","56.34","www.fallingrain.com","3076","3094","P000","tmcZWEm1300a_149a"
"loc72-tmc051117","RU","loc73-tmc051117","BY","?Wielkie Luki;?Witebsk","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","30.5347","56.34","www.fallingrain.com","30.194445","55.192501","ADL1397566","3094","939","P000","tmcZWEm1300a_150a"
"loc73-tmc051117","BY","loc74-tmc051117","BY","?Witebsk;?Orsha","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","30.194445","55.192501","ADL1397566","30.4053","54.5153","www.fallingrain.com","939","3078","P000","tmcZWEm1300a_151a"
"loc74-tmc051117","BY","loc75-tmc051117","BY","?Orsha;?Mogilev along the river Dniepr","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","30.4053","54.5153","www.fallingrain.com","30.33639","53.913891","adlgaz-1-1391521-13","3078","1435","P000","tmcZWEm1300a_152a"
"loc75-tmc051117","BY","loc76-tmc051117","BY","?Mogilev;?Rahachow; along the river Dniepr","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","30.33639","53.913891","adlgaz-1-1391521-13","30.05","53.085","www.fallingrain.com","1435","3074","P000","tmcZWEm1300a_153a"
"loc76-tmc051117","BY","loc77-tmc051117","BY","?Rahachow; ?Loyew; along the river Dniepr","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","30.05","53.085","www.fallingrain.com","30.8","51.9333","www.fallingrain.com","3074","3073","P000","tmcZWEm1300a_154a"
"loc77-tmc051117","BY","Kiev","BY","?Loyew; along the river Dniepr","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","30.8","51.9333","www.fallingrain.com","30.516666","50.433334","ADL4193851","3073","335","P000","tmcZWEm1300a_155a"
"Narva","EE","sealoc01-tmc051117","EE","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","28.190277","59.37722","ADL1872860","25.431231","59.831107","OWT","328","3095","P000","tmcZWEm1300a_156a"
"sealoc01-tmc020328","LV","sealoc03-tmc051117","SE","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","21.75","57.9","OWT","17.979695","56.859743","OWT","1354","3097","P000","tmcZWEm1300a_158a"
"sealoc03-tmc051117","SE","sealoc02-tmc020328","PL","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","17.979695","56.859743","OWT","18.25","55.08","OWT","3097","1355","P000","tmcZWEm1300a_159a"
"sealoc02-tmc020328","PL","sealoc04-tmc051117","PL","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","18.25","55.08","OWT","19.031135","54.561573","OWT","1355","3098","P000","tmcZWEm1300a_160a"
"sealoc04-tmc051117","PL","Danzig","PL","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","19.031135","54.561573","OWT","18.666668","54.349998","ADL3276372","3098","331","P000","tmcZWEm1300a_161a"
"sealoc03-tmc051117","SE","sealoc34-tmc051117","DE","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","17.979695","56.859743","OWT","11.562041","54.341285","OWT","3097","3128","P000","tmcZWEm1300a_162a"
"sealoc34-tmc051117","DE","Lubeck","DE","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","11.562041","54.341285","OWT","10.7","53.866669","ADL2168127","3128","1452","P000","tmcZWEm1300a_163a"
"sealoc34-tmc051117","DE","Rostock","DE","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","11.562041","54.341285","OWT","12.1333","54.0833","www.fallingrain.com","3128","2811","P000","tmcZWEm1300a_164a"
"sealoc02-tmc051117","SE","Visby","SE","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","18.939711","58.902559","OWT","18.299999","57.633331","ADL3974326","3096","338","P000","tmcZWEm1300a_165a"
"sealoc01-tmc051117","EE","sealoc02-tmc051117","SE","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","25.431231","59.831107","OWT","18.939711","58.902559","OWT","3095","3096","P000","tmcZWEm1300a_166a"
"Riga","LV","sealoc01-tmc020328","LV","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","24.1","56.950001","ADL2711136","21.75","57.9","OWT","358","1354","P000","tmcZWEm1300a_157a"
"Visby","SE","sealoc03-tmc051117","SE","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","18.299999","57.633331","ADL3974326","17.979695","56.859743","OWT","338","3097","P000","tmcZWEm1300a_167a"
"sealoc34-tmc051117","DE","sealoc05-tmc051117","DK","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","11.562041","54.341285","OWT","10.985303","55.374057","OWT","3128","3099","P000","tmcZWEm1300a_168a"
"sealoc05-tmc051117","DE","sealoc06-tmc051117","SE","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","10.985303","55.374057","OWT","11.213875","57.347235","OWT","3099","3100","P000","tmcZWEm1300a_169a"
"sealoc06-tmc051117","SE","sealoc07-tmc051117","SE","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","11.213875","57.347235","OWT","10.162435","58.252571","OWT","3100","3101","P000","tmcZWEm1300a_170a"
"sealoc07-tmc051117","SE","sealoc08-tmc051117","DK","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","10.162435","58.252571","OWT","7.328109","57.370447","OWT","3101","3102","P000","tmcZWEm1300a_171a"
"sealoc08-tmc051117","DK","sealoc09-tmc051117","NO","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","7.328109","57.370447","OWT","4.128063","58.368643","OWT","3102","3103","P000","tmcZWEm1300a_172a"
"sealoc09-tmc051117","NO","Bergen","NO","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","4.128063","58.368643","OWT","5.3247","60.3911","www.fallingrain.com","3103","3131","P000","tmcZWEm1300a_173a"
"Bergen","NO","sealoc10-tmc051117","NO","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","5.3247","60.3911","www.fallingrain.com","4.5096662","60.770554","OWT","3131","3104","P000","tmcZWEm1300a_174a"
"sealoc10-tmc051117","NO","sealoc11-tmc051117","NO","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","4.5096662","60.770554","OWT","4.975747","62.302939","OWT","3104","3105","P000","tmcZWEm1300a_175a"
"sealoc09-tmc051117","NO","Boston","UK","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","4.128063","58.368643","OWT","-.0167","52.9833","www.fallingrain.com","3103","3130","P000","tmcZWEm1300a_176a"
"sealoc08-tmc051117","NO","sealoc12-tmc051117","DE","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","4.128063","58.368643","OWT","6.870959","54.213367","OWT","3103","3106","P000","tmcZWEm1300a_177a"
"sealoc12-tmc051117","DE","Hamburg","DE","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","6.870959","54.213367","OWT","10","53.55","www.fallingrain.com","3106","2800","P000","tmcZWEm1300a_178a"
"sealoc12-tmc051117","DE","sealoc13-tmc051117","NL","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","6.870959","54.213367","OWT","4.687521","53.366348","OWT","3106","3107","P000","tmcZWEm1300a_179a"
"sealoc13-tmc051117","NL","sealoc14-tmc051117","NL","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","4.687521","53.366348","OWT","3.716629","51.984839","OWT","3107","3108","P000","tmcZWEm1300a_180a"
"sealoc14-tmc051117","NL","loc19-tmc051117","NL","?Dordrecht","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","3.716629","51.984839","OWT","4.6667","51.8","www.fallingrain.com","3108","3129","P000","tmcZWEm1300a_181a"
"sealoc14-tmc051117","NL","sealoc15-tmc051117","BE","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","3.716629","51.984839","OWT","2.366947","51.397728","OWT","3108","3109","P000","tmcZWEm1300a_182a"
"sealoc15-tmc051117","BE","Bruges","BE","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","2.366947","51.397728","OWT","3.2333","51.2167","www.fallingrain.com","3109","2702","P000","tmcZWEm1300a_183a"
"sealoc15-tmc051117","BE","London","UK","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","2.366947","51.397728","OWT","-.116667","51.5","4171789","3109","1475","P000","tmcZWEm1300a_184a"
"sealoc15-tmc051117","BE","sealoc07-tmc051112","UK","nkn","trd","sl","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1300","1500","QC4","King 1985:224-225","2.366947","51.397728","OWT","1.49","51","OWT","3109","3043","P000","tmcZWEm1300a_185a"
